length,probability_a,probability_b,optimal_lipschitz_function
1.350000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.350999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.351999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.353000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.354000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.355000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.356000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.357000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.358000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.358999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.359999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.360999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.362000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.363000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.364000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.365000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.366000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.366999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.367999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.368999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.370000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.371000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.372000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.373000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.374000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.375000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.375999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.376999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.378000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.379000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.380000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.381000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.382000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.383000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.383999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.384999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.385999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.387000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.388000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.389000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.390000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.391000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.391999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.392999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.393999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.395000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.396000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.397000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.398000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.399000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.400999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.401999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.403000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.404000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.405000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.406000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.407000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.408000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.408999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.409999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.410999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.412000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.413000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.414000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.415000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.416000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.416999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.417999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.418999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.420000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.421000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.422000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.423000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.424000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.425000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.425999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.426999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.428000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.429000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.430000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.431000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.432000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.433000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.433999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.434999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.435999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.437000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.438000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.439000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.440000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.441000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.441999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.442999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.443999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.445000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.446000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.447000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.448000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.449000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.450000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.450999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.451999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.453000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.454000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.455000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.456000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.457000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.458000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.458999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.459999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.460999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.462000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.463000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.464000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.465000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.466000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.466999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.467999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.468999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.470000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.471000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.472000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.473000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.474000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.475000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.475999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.476999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.478000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.479000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.480000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.481000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.482000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.483000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.483999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.484999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.485999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.487000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.488000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.489000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.490000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.491000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.491999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.492999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.493999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.495000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.496000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.497000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.498000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.499000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.500999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.501999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.503000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.504000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.505000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.506000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.507000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.508000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.508999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.509999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.510999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.512000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.513000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.514000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.515000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.516000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.516999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.517999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.518999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.520000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.521000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.522000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.523000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.524000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.525000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.525999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.526999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.528000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.529000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.530000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.531000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.532000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.533000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.533999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.534999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.535999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.537000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.538000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.539000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.540000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.541000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.541999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.542999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.543999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.545000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.546000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.547000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.548000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.549000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.550000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.550999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.551999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.553000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.554000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.555000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.556000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.557000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.558000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.558999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.559999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.561000000000000121e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.562000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.563000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.564000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.565000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.566000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.566999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.567999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.568999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.570000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.571000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.572000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.573000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.574000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.575000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.575999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.576999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.578000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.579000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.580000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.581000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.582000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.583000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.583999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.584999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.586000000000000121e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.587000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.588000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.589000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.590000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.591000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.591999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.592999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.593999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.595000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.596000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.597000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.598000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.599000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.601000000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.601999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.603000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.603999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.605000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.605999999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.607000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.608000000000000185e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.608999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.610000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.610999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.612000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.612999999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.614000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.614999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.616000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.617000000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.617999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.619000000000000128e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.619999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.621000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.621999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.623000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.624000000000000199e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.625000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.626000000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.626999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.628000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.628999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.630000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.630999999999999872e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.632000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.633000000000000185e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.633999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.635000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.635999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.637000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.637999999999999901e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.639000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.639999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
